Applicant_ID,Full_Name,Employer_Name,Age,Employment_Type,Monthly_Net_Income,Gross_Income,Total_Deductions,Total_Existing_EMIs,Is_First_Loan,CIBIL_Score,Requested_Loan_Amount,Requested_Tenure_Months,Average_Monthly_Bank_Balance,Number_of_Bounced_Transactions_Last_6M,Cash_Flow_Month_1,Cash_Flow_Month_2,Cash_Flow_Month_3,Cash_Flow_Month_4,Cash_Flow_Month_5,Cash_Flow_Month_6
APP00134,Daniel Kennedy,Tucker Ltd,36,Salaried,80873.28,108284.61,27411.33,13683.55,0,685.0,2983419.86,60,217047.74,1,234829.04,227716.52,220604.0,213491.48,206378.96,199266.44
APP00135,Rebecca Jackson,Duran and Sons,23,Salaried,72075.7,90503.59,18427.9,22078.02,0,616.0,490339.58,36,83650.57,5,94034.9,89881.17,85727.44,81573.7,77419.97,73266.24
APP00136,Jose Schultz,Frederick-Christian,28,Business Owner,70172.57,80116.33,9943.76,16213.2,1,,2170645.31,60,71713.79,0,71565.5,71624.82,71684.13,71743.44,71802.75,71862.07
APP00137,Robert Potter,"Kelly, Frye and Gordon",41,Salaried,50151.71,59061.43,8909.72,11041.38,0,754.0,1332222.72,180,31013.7,0,25601.47,27766.36,29931.25,32096.14,34261.03,36425.92
APP00138,Courtney Gonzalez,Pitts LLC,46,Salaried,147737.87,196050.49,48312.62,8922.45,0,600.0,1472800.58,48,211223.29,2,185136.73,195571.35,206005.98,216440.61,226875.23,237309.86
APP00139,David Alvarez,"Owens, Barnes and Rose",58,Salaried,55245.11,71211.13,15966.02,10917.82,0,657.0,1024733.17,60,102613.14,0,93876.56,97371.19,100865.83,104360.46,107855.09,111349.72
APP00140,Angel Perry,"Stanley, Miller and Whitehead",65,Salaried,91318.6,124946.55,33627.96,2813.29,0,793.0,191946.07,12,65069.35,0,67119.62,66299.51,65479.4,64659.29,63839.18,63019.07
APP00141,Cheyenne Horton,"Williams, Brown and Palmer",42,Self-Employed,60787.64,72136.19,11348.56,2299.25,0,649.0,1588515.5,48,29983.21,1,29072.7,29436.9,29801.11,30165.31,30529.52,30893.73
APP00142,David Douglas Jr.,"Henderson, Acosta and Rivas",28,Self-Employed,81938.06,91401.86,9463.81,23290.36,0,585.0,1526297.62,48,103716.96,4,115650.52,110877.1,106103.67,101330.25,96556.82,91783.39
APP00143,Patricia Rodriguez,Kirk-Green,21,Salaried,41882.33,57039.37,15157.04,8028.6,1,,269247.68,24,65067.18,0,61526.23,62942.61,64358.99,65775.37,67191.75,68608.13
APP00144,Christopher Rubio,"Chavez, Garcia and Lloyd",41,Salaried,114824.19,146022.24,31198.05,25358.47,0,728.0,1116310.49,180,120523.05,3,145735.61,135650.58,125565.56,115480.54,105395.52,95310.49
APP00145,Amber Wright,Summers LLC,30,Salaried,116069.7,146015.74,29946.04,26669.43,0,749.0,759478.74,24,70281.71,1,74767.72,72973.32,71178.91,69384.51,67590.1,65795.69
APP00146,Joyce Solis,"Spencer, Richards and Wilson",34,Salaried,102675.63,123133.72,20458.09,37232.39,0,567.0,3536301.76,84,194191.56,2,220423.68,209930.83,199437.99,188945.14,178452.29,167959.45
APP00147,Victoria Larson,"Bruce, Mclaughlin and Dixon",32,Self-Employed,65045.16,71875.78,6830.62,10444.45,0,708.0,3366422.16,84,79734.05,0,76627.01,77869.82,79112.64,80355.46,81598.27,82841.09
APP00148,Stephanie Salazar,Pena LLC,37,Self-Employed,45720.5,50543.82,4823.32,5079.23,0,664.0,453720.91,60,46372.52,3,47787.34,47221.41,46655.48,46089.56,45523.63,44957.71
APP00149,Kathy Rivas,Joseph-Williams,49,Salaried,269276.09,341022.69,71746.6,80244.9,0,652.0,1786384.71,24,339586.46,1,335602.85,337196.29,338789.74,340383.18,341976.63,343570.07
APP00150,Stephanie Manning,Johnson-Cantu,40,Self-Employed,32093.21,37360.18,5266.97,1940.82,0,630.0,732947.65,60,46799.95,1,47393.47,47156.06,46918.65,46681.24,46443.83,46206.42
APP00151,David Wright,Larson-Ward,36,Self-Employed,113502.46,136402.03,22899.57,27058.78,0,764.0,618072.92,60,132708.72,2,136507.18,134987.8,133468.41,131949.03,130429.64,128910.26
APP00152,Pamela Boyd,Guzman-Marsh,28,Salaried,70593.05,89263.91,18670.86,8979.68,0,722.0,779516.0,240,156891.73,0,146495.65,150654.08,154812.51,158970.94,163129.37,167287.8
APP00153,Denise Jones,Richardson LLC,21,Self-Employed,47858.41,53956.66,6098.25,4880.86,0,674.0,502798.51,60,103410.52,0,100688.15,101777.1,102866.04,103954.99,105043.93,106132.88
APP00154,Devon Flores,"Dixon, Trevino and Romero",33,Self-Employed,67164.95,79452.07,12287.12,14163.84,0,693.0,1088043.83,36,35440.65,3,36764.39,36234.89,35705.39,35175.9,34646.4,34116.9
APP00155,Brenda Hall,"Anderson, Hernandez and Gonzales",37,Salaried,54209.04,66269.52,12060.48,8276.48,1,,196766.01,120,68983.78,0,60349.43,63803.17,67256.91,70710.65,74164.39,77618.14
APP00156,Michelle Brown,Evans-Saunders,56,Salaried,91648.62,108964.21,17315.59,7147.63,0,787.0,1190899.48,60,169671.89,0,168109.02,168734.17,169359.31,169984.46,170609.61,171234.76
APP00157,Joshua Perry,Burton-Peck,39,Self-Employed,79266.62,91313.05,12046.43,6807.84,0,691.0,5892623.83,240,196006.59,1,199748.29,198251.61,196754.93,195258.25,193761.56,192264.88
APP00158,Jason Stein,Watson-Russo,48,Business Owner,870307.19,1000164.82,129857.63,149948.51,0,681.0,16222320.53,60,1028950.28,1,1022647.44,1025168.58,1027689.72,1030210.85,1032731.99,1035253.13
APP00159,Melissa Gates,Campbell-Erickson,33,Salaried,105079.54,144099.67,39020.13,46155.45,0,669.0,2776016.02,240,46673.63,1,45667.65,46070.04,46472.43,46874.82,47277.21,47679.6
APP00160,Jamie Smith,Robinson Group,26,Salaried,74574.68,89139.79,14565.11,9226.57,0,771.0,3678230.23,36,183058.39,0,177782.35,179892.77,182003.18,184113.6,186224.02,188334.43
APP00161,Paul Castaneda,York Ltd,28,Self-Employed,82661.97,96771.01,14109.04,15491.04,0,646.0,1063753.18,60,171539.38,1,153084.06,160466.19,167848.32,175230.45,182612.58,189994.71
APP00162,Jennifer Adkins,"Burnett, Wright and Carlson",31,Salaried,144732.48,189953.42,45220.94,29543.94,0,619.0,2421677.52,36,247782.18,1,225649.89,234502.81,243355.72,252208.64,261061.56,269914.47
APP00163,Lindsey Walker,"Johnson, Snyder and Page",59,Salaried,48866.64,58838.37,9971.73,5140.58,0,733.0,460954.81,24,91090.66,2,101732.85,97475.97,93219.09,88962.22,84705.34,80448.46
APP00164,Jeffrey Johnson,Orozco-Greene,30,Salaried,57497.19,72554.86,15057.67,17137.11,0,721.0,936858.46,120,116637.42,0,111813.92,113743.32,115672.72,117602.12,119531.53,121460.93
APP00165,Michael Powell,Kelley-Collins,46,Business Owner,17668.32,20870.06,3201.74,2942.98,0,712.0,246005.31,120,29455.83,1,29078.96,29229.71,29380.46,29531.21,29681.96,29832.71
APP00166,John Anderson,"Mclaughlin, Murray and Baker",29,Self-Employed,82805.41,98194.91,15389.51,14627.95,0,727.0,376764.52,12,154560.02,0,155080.47,154872.29,154664.11,154455.93,154247.74,154039.56
APP00167,Alyssa Long,"Bruce, Garcia and Simmons",47,Business Owner,183789.06,202445.77,18656.71,52008.25,0,708.0,1357978.09,84,471555.53,0,462627.77,466198.88,469769.98,473341.08,476912.19,480483.29
APP00168,Alyssa Day,Byrd LLC,42,Salaried,46207.86,56285.92,10078.06,7948.95,0,789.0,2504883.28,48,44631.34,1,42556.15,43386.23,44216.3,45046.38,45876.46,46706.53
APP00169,Joel Williams,Hopkins-Freeman,36,Salaried,128516.85,158556.98,30040.13,50775.61,0,687.0,464435.13,36,214639.23,1,225882.7,221385.32,216887.93,212390.54,207893.15,203395.76
APP00170,Daniel Murphy,Rivera PLC,38,Salaried,49947.52,60607.68,10660.16,10780.36,0,690.0,2719115.26,84,110037.94,1,101759.61,105070.94,108382.28,111693.61,115004.94,118316.28
APP00171,Jamie Walton,Cooper Inc,31,Salaried,54216.46,69647.82,15431.37,13767.49,0,618.0,368829.24,48,41135.27,2,45427.38,43710.53,41993.69,40276.84,38560.0,36843.15
APP00172,Darlene Miller,Frank Group,42,Salaried,76323.01,103346.53,27023.52,33470.91,0,600.0,177684.62,12,166975.13,4,192550.18,182320.16,172090.14,161860.12,151630.11,141400.09
APP00173,Joshua Cooke,Baker-Navarro,33,Self-Employed,180093.27,199552.56,19459.28,74369.4,0,705.0,2555237.73,48,175776.1,1,182476.07,179796.08,177116.09,174436.1,171756.12,169076.13
APP00174,Matthew Harrington,Bennett Inc,26,Self-Employed,29476.85,33714.53,4237.68,693.46,0,775.0,970013.82,48,70630.28,1,72099.67,71511.91,70924.16,70336.41,69748.66,69160.9
APP00175,Nicole Herring,Pruitt and Sons,25,Self-Employed,64985.55,75482.22,10496.68,12841.88,0,631.0,1947194.12,84,120686.0,0,126989.32,124467.99,121946.66,119425.33,116904.0,114382.67
APP00176,Alex Hernandez,Hernandez-Webb,40,Salaried,100160.0,118414.34,18254.34,21580.84,0,755.0,404201.2,36,167496.8,1,163518.11,165109.59,166701.06,168292.54,169884.01,171475.48
APP00177,Michael Elliott,Gonzalez-Brown,54,Salaried,97670.39,118731.34,21060.95,847.11,0,740.0,7059489.42,84,274025.06,0,262788.27,267282.99,271777.7,276272.42,280767.13,285261.85
APP00178,Michael Wang,Montoya-Fry,40,Salaried,92807.03,124695.05,31888.02,4735.63,0,852.0,899432.38,24,141587.78,2,155427.13,149891.39,144355.65,138819.92,133284.18,127748.44
APP00179,Lawrence Adkins,"Burton, Hill and Crawford",37,Salaried,96074.09,123178.3,27104.21,6438.07,0,812.0,4921972.85,240,153528.87,0,143322.54,147405.07,151487.61,155570.14,159652.67,163735.2
APP00180,Robert Oconnell,"Fuentes, Brown and Campbell",41,Salaried,55705.13,66226.77,10521.64,3272.54,1,,433665.62,36,98869.44,0,94740.25,96391.93,98043.6,99695.28,101346.96,102998.63
APP00181,Alexander Collins,Rogers-Allen,51,Salaried,161626.45,195773.47,34147.01,32494.22,1,,3622456.99,84,399453.76,0,382282.76,389151.16,396019.56,402887.96,409756.36,416624.77
APP00182,Tina Sanders,Gomez-Dean,40,Business Owner,75995.11,83564.86,7569.75,13193.5,0,631.0,147017.94,48,205341.23,2,198062.67,200974.09,203885.52,206796.94,209708.37,212619.8
APP00183,Angela Vaughn,Barron-Cox,34,Salaried,58894.5,70425.14,11530.65,15158.68,0,648.0,919007.38,48,147538.95,2,156641.37,153000.4,149359.44,145718.47,142077.5,138436.53
APP00184,Ashley Barton,Solis-Mullen,49,Salaried,138686.83,179094.57,40407.73,24758.82,0,814.0,18726888.61,240,331257.23,1,300603.16,312864.79,325126.42,337388.05,349649.67,361911.3
APP00185,Lindsay Martinez,Gay-Huber,42,Salaried,54457.18,69470.49,15013.3,6040.52,0,698.0,1166726.09,60,87721.77,1,83868.9,85410.05,86951.2,88492.34,90033.49,91574.63
APP00186,Dr. Hannah Patterson,"Lewis, Watson and Cordova",53,Self-Employed,86027.88,94847.13,8819.25,20424.34,1,,3462945.43,84,91512.36,2,93470.64,92687.33,91904.02,91120.71,90337.39,89554.08
APP00187,Jonathan Peterson,"Webb, Waller and Duran",40,Salaried,51050.55,65287.73,14237.18,10152.38,0,709.0,768117.15,84,131820.43,0,142571.22,138270.9,133970.59,129670.27,125369.96,121069.64
APP00188,Samantha Garcia,Hicks-Castro,26,Salaried,183701.1,235645.7,51944.61,28130.42,0,713.0,3423988.59,84,147645.21,0,144527.43,145774.54,147021.65,148268.77,149515.88,150762.99
APP00189,Madison Poole,"Kelly, Smith and Hinton",24,Salaried,162429.59,205668.96,43239.37,49467.15,0,677.0,1467158.76,24,81717.35,0,77330.22,79085.07,80839.93,82594.78,84349.63,86104.49
APP00190,Jessica Gross,"Carpenter, Johnson and Butler",55,Salaried,71964.9,95585.6,23620.7,9497.82,0,816.0,1748119.34,60,122921.7,0,116094.9,118825.62,121556.34,124287.06,127017.78,129748.5
APP00191,Debra Morton,"Williams, Harris and Wells",55,Self-Employed,98926.46,113922.17,14995.71,14873.27,0,732.0,2048564.4,120,183430.0,3,207161.88,197669.13,188176.38,178683.63,169190.87,159698.12
APP00192,Karen Graham,Bartlett-Becker,36,Salaried,67532.84,90190.1,22657.27,11840.74,0,621.0,1168254.33,60,135598.59,1,139414.01,137887.84,136361.68,134835.51,133309.34,131783.18
APP00193,Debra Christian,"Morris, Moore and Garrett",34,Salaried,56182.74,75115.17,18932.43,9149.8,0,594.0,148868.92,36,78507.93,2,74346.32,76010.97,77675.61,79340.26,81004.9,82669.55
APP00194,Angelica Keith,"Bryant, Hall and Myers",53,Self-Employed,74755.2,88912.19,14156.99,20664.69,0,740.0,1477377.44,48,166455.31,1,167184.92,166893.07,166601.23,166309.39,166017.54,165725.7
APP00195,John Bishop,Eaton-Osborne,27,Salaried,58864.62,77982.34,19117.72,6817.09,0,765.0,292598.86,36,121975.72,2,119695.62,120607.66,121519.7,122431.75,123343.79,124255.83
APP00196,Allen Rosales,"Maldonado, Sanchez and Jones",29,Self-Employed,19315.05,23109.52,3794.47,5929.84,0,631.0,46165.55,36,42746.08,1,40780.24,41566.58,42352.91,43139.25,43925.58,44711.92
APP00197,Daniel Salinas,"Fisher, Mills and Sosa",44,Salaried,83269.95,112103.08,28833.13,13632.96,0,652.0,2863477.04,48,202597.48,3,211230.38,207777.22,204324.06,200870.9,197417.74,193964.57
APP00198,Spencer Haynes,"Lucero, Payne and Lucas",34,Self-Employed,58007.03,67463.8,9456.77,19790.49,0,733.0,152154.29,36,130859.57,2,136361.24,134160.57,131959.9,129759.23,127558.56,125357.89
APP00199,Adam Vaughan,Petty Inc,38,Salaried,79436.58,94258.28,14821.7,4109.16,0,779.0,1423862.61,60,153576.9,0,148174.41,150335.41,152496.4,154657.4,156818.39,158979.39
APP00200,Nathan Freeman,Watson-Farmer,36,Salaried,65065.28,85686.72,20621.45,18188.28,0,661.0,212358.6,36,41816.41,3,42596.24,42284.31,41972.38,41660.45,41348.52,41036.58
APP00201,Melissa Brewer,Harper Inc,41,Salaried,60797.26,81250.98,20453.72,16742.02,0,741.0,41742.15,12,53626.01,0,54028.5,53867.5,53706.51,53545.52,53384.52,53223.53
APP00202,Ricky Davis II,Wood and Sons,52,Business Owner,188013.65,213545.48,25531.84,26370.48,0,697.0,1185114.5,24,169534.29,1,159064.04,163252.14,167440.24,171628.34,175816.45,180004.55
APP00203,Elizabeth Perkins,Williams Group,39,Salaried,88788.8,122388.12,33599.32,4817.37,0,716.0,1875376.39,240,148383.96,0,128824.01,136647.99,144471.97,152295.95,160119.93,167943.91
APP00204,Joseph Coleman,Williams-Carr,44,Business Owner,286409.18,333224.58,46815.4,43935.08,0,759.0,10198219.04,120,239118.68,2,234427.21,236303.8,238180.38,240056.97,241933.56,243810.14
APP00205,Erin Warner,Parks Ltd,21,Business Owner,98978.99,117429.23,18450.25,25995.42,0,669.0,3158511.97,48,109760.0,0,104400.97,106544.58,108688.19,110831.81,112975.42,115119.03
APP00206,David Martinez,Zimmerman PLC,38,Salaried,63152.08,87543.95,24391.87,8961.41,1,,2348127.84,120,62279.09,0,63504.23,63014.18,62524.12,62034.06,61544.01,61053.95
APP00207,Bryan Herrera,Sanchez-Matthews,30,Salaried,82393.92,104756.77,22362.85,6628.16,0,823.0,981622.06,36,194941.73,1,171250.69,180727.11,190203.52,199679.94,209156.36,218632.78
APP00208,Cathy Robinson,Browning Ltd,26,Salaried,24249.06,32598.55,8349.49,4283.61,0,656.0,260634.69,36,48307.5,1,45941.39,46887.84,47834.28,48780.72,49727.16,50673.6
APP00209,Dr. William Warren,"Preston, Daniels and Fields",29,Business Owner,435216.61,513566.64,78350.03,128691.75,1,,10355373.29,48,946118.03,1,1028457.48,995521.7,962585.92,929650.14,896714.35,863778.57
APP00210,Brian Lee,"Jackson, Pena and Crane",35,Self-Employed,73310.91,85715.23,12404.32,2774.74,0,739.0,2522487.14,36,38468.18,1,37691.23,38002.01,38312.79,38623.58,38934.36,39245.14
APP00211,Christopher Smith,"Patel, Lewis and Phillips",47,Salaried,202105.95,237876.21,35770.26,21619.72,0,733.0,2106821.47,120,430999.08,0,404526.58,415115.58,425704.58,436293.58,446882.58,457471.58
APP00212,Denise Mccann,Stone-Mullins,25,Salaried,39424.87,50427.85,11002.98,7930.2,0,690.0,526644.59,48,18721.48,4,19761.07,19345.24,18929.4,18513.56,18097.72,17681.88
APP00213,Melissa Martinez,Mejia-Reynolds,38,Self-Employed,28697.41,33702.52,5005.11,2459.77,0,786.0,454248.97,24,39334.74,0,41175.01,40438.91,39702.8,38966.69,38230.58,37494.48
APP00214,Katherine Salas,Adkins LLC,33,Salaried,76513.91,95392.58,18878.67,14029.02,1,,384213.61,36,34954.72,1,34352.45,34593.35,34834.26,35075.17,35316.08,35556.98
APP00215,Julie Alexander,Stevenson PLC,35,Salaried,78342.81,99401.63,21058.82,37142.82,0,634.0,1070886.99,60,145665.35,2,157080.83,152514.64,147948.44,143382.25,138816.05,134249.86
APP00216,Anthony Everett,Evans Ltd,48,Salaried,88058.12,113996.65,25938.53,44901.27,0,669.0,1007685.04,60,71754.62,2,82527.46,78218.32,73909.19,69600.05,65290.91,60981.78
APP00217,Rodney Morales,Lopez and Sons,43,Salaried,79529.97,101863.82,22333.85,19511.81,0,670.0,2886948.35,84,137908.74,1,132389.94,134597.46,136804.98,139012.5,141220.02,143427.54
APP00218,Mark Brown,"Cannon, Graham and Castillo",51,Business Owner,52401.82,59144.48,6742.65,9176.77,1,,912407.16,48,31550.8,1,31208.94,31345.68,31482.43,31619.17,31755.91,31892.66
APP00219,Justin Torres,Luna Group,36,Self-Employed,21654.53,25493.62,3839.08,7560.84,0,674.0,600301.83,60,9578.88,2,9808.41,9716.59,9624.78,9532.97,9441.16,9349.35
APP00220,Bailey Duran DDS,Hill-Johnson,31,Salaried,71845.13,93661.6,21816.46,12826.42,0,751.0,517535.1,36,186603.57,1,194272.32,191204.82,188137.32,185069.82,182002.33,178934.83
APP00221,Courtney Mills,Wong-Lee,36,Salaried,37830.2,49841.88,12011.69,7645.34,0,633.0,1139900.52,60,95124.26,2,95544.99,95376.7,95208.41,95040.12,94871.83,94703.54
APP00222,Jeremy Dalton,"Hubbard, Gill and Greene",40,Self-Employed,24505.0,27493.89,2988.88,356.62,0,651.0,653399.75,48,26962.33,0,23804.89,25067.87,26330.85,27593.82,28856.8,30119.78
APP00223,Elizabeth Oliver DDS,Russell-Ramos,40,Salaried,59549.48,79488.15,19938.66,19897.48,0,622.0,1923775.26,84,143187.99,1,151742.57,148320.74,144898.91,141477.08,138055.25,134633.41
APP00224,Theresa Clark,"Murphy, Davis and Steele",27,Salaried,72770.27,86435.35,13665.09,7731.29,0,689.0,1138784.79,120,52422.57,1,52945.82,52736.52,52527.22,52317.92,52108.62,51899.32
APP00225,Matthew Moore,Wallace-Bond,39,Salaried,170859.53,211978.11,41118.58,58697.66,0,729.0,8000970.16,84,135813.82,3,158639.63,149509.3,140378.98,131248.66,122118.33,112988.01
APP00226,Benjamin Smith,Lynch-Jackson,40,Self-Employed,127518.73,149536.84,22018.12,11262.15,0,685.0,293248.66,60,198478.44,0,197460.9,197867.92,198274.93,198681.95,199088.96,199495.98
APP00227,Kirk Carter,Fox-Alvarado,63,Business Owner,302196.04,348136.2,45940.16,40386.32,0,698.0,4939062.51,24,589653.28,4,666336.4,635663.15,604989.91,574316.66,543643.41,512970.16
APP00228,Michael Warner,Randolph-Scott,57,Self-Employed,108640.03,124896.53,16256.5,10797.42,0,787.0,3611217.0,60,143320.06,1,139664.89,141126.96,142589.03,144051.1,145513.17,146975.23
APP00229,Michael Bradshaw,"Robinson, Mcguire and Jensen",29,Salaried,72656.73,86393.4,13736.67,5723.67,1,,848984.99,60,112395.73,0,101066.4,105598.13,110129.87,114661.6,119193.33,123725.06
APP00230,Lori Guerrero,Wright-Patrick,35,Self-Employed,349567.47,415165.64,65598.17,59217.18,0,790.0,2020557.8,12,254101.09,1,245501.72,248941.47,252381.22,255820.96,259260.71,262700.46
APP00231,Jessica Stephens,Morton-Powell,23,Salaried,31237.11,40205.55,8968.43,10410.35,1,,101393.09,24,75419.15,3,78591.48,77322.55,76053.62,74784.69,73515.75,72246.82
APP00232,Susan Serrano,"Thomas, Gilbert and Smith",32,Business Owner,53296.07,59620.07,6324.0,1834.08,0,655.0,432367.91,36,43228.16,2,44609.88,44057.2,43504.51,42951.82,42399.13,41846.45
APP00233,Christopher Parker,Sims PLC,41,Salaried,61489.51,79476.44,17986.93,9586.66,0,687.0,1098707.97,48,37498.79,1,39985.23,38990.65,37996.08,37001.5,36006.92,35012.34
APP00234,Laura Roberts,Bradford PLC,50,Salaried,113056.49,152682.28,39625.8,26077.28,0,636.0,497346.43,180,87227.11,2,96571.06,92833.48,89095.9,85358.32,81620.74,77883.17
APP00235,Michael Lyons,Adams-Friedman,31,Salaried,40717.0,51563.83,10846.84,6606.26,0,694.0,268986.93,24,39089.66,1,35927.12,37192.13,38457.15,39722.16,40987.18,42252.19
APP00236,Kathryn Snyder,Myers-Contreras,31,Salaried,89178.36,105088.54,15910.18,15255.73,0,732.0,124293.48,12,60537.44,1,67587.11,64767.24,61947.38,59127.51,56307.64,53487.78
APP00237,Andrew Reynolds,"Brown, Merritt and Stanley",21,Salaried,71391.27,94025.6,22634.33,17495.26,0,673.0,231722.73,84,76125.41,0,68671.31,71652.95,74634.59,77616.23,80597.88,83579.52
APP00238,David Davis,"White, Taylor and Harrington",36,Salaried,97152.35,123927.57,26775.22,9290.47,0,756.0,1599285.12,84,58805.42,0,59725.28,59357.33,58989.39,58621.45,58253.5,57885.56
APP00239,Sara Johnston,Sanchez Ltd,27,Self-Employed,95093.14,112261.26,17168.12,4495.26,0,752.0,1085687.41,84,93793.59,0,85622.25,88890.78,92159.32,95427.86,98696.39,101964.93
APP00240,Yvonne Chambers,"Proctor, Brewer and Adams",33,Self-Employed,173185.14,204774.34,31589.2,53407.32,0,638.0,1347852.61,84,151260.89,0,135284.64,141675.14,148065.64,154456.14,160846.64,167237.14
APP00241,Andrew Avila,"Henry, Lopez and Williams",29,Salaried,60250.91,76057.87,15806.96,16360.4,0,700.0,3768727.92,60,27415.62,2,28448.99,28035.64,27622.3,27208.95,26795.6,26382.25
APP00242,Matthew Moon,Clark-Tucker,37,Salaried,86575.39,102180.68,15605.29,3068.25,0,793.0,1723624.2,48,61556.36,1,58398.14,59661.43,60924.71,62188.0,63451.29,64714.57
APP00243,Kevin Walters,"Ayala, Brown and Hughes",21,Salaried,39483.62,48207.36,8723.73,2911.46,0,723.0,203038.78,24,83740.48,0,82573.79,83040.46,83507.14,83973.81,84440.49,84907.16
APP00244,Brandon Bailey MD,"Brown, Robertson and Vasquez",23,Salaried,36698.44,49359.72,12661.28,6075.4,0,768.0,965801.55,120,81992.11,0,76343.63,78603.02,80862.41,83121.8,85381.2,87640.59
APP00245,Shannon Rivera,Mann-Mayo,59,Salaried,167328.65,201161.68,33833.03,30694.93,0,645.0,1430018.53,84,164133.62,1,156404.58,159496.2,162587.81,165679.42,168771.04,171862.65
APP00246,Donna Landry,Simpson-Sanchez,25,Business Owner,34548.19,40624.6,6076.41,1558.81,0,834.0,1535193.04,120,76532.66,0,61158.14,67307.95,73457.76,79607.57,85757.38,91907.19
APP00247,Krista Gibson,Cobb-Murphy,27,Business Owner,122202.59,139999.76,17797.17,39942.49,0,691.0,4755999.92,240,155173.68,3,171180.25,164777.62,158375.0,151972.37,145569.74,139167.12
